customer_id,age_group,income_bracket,zip_code,season_ticket_holder
15180,45-54,$50K-$99K,90003,0
15181,25-34,$150K+,90003,0
15182,25-34,$50K-$99K,90003,0
15183,25-34,<$50K,90003,0
15184,25-34,<$50K,90401,0
15185,45-54,<$50K,90210,0
15186,35-44,$50K-$99K,90802,0
15187,25-34,$50K-$99K,90003,0
15188,55+,$150K+,90001,0
15189,25-34,$150K+,90401,0
15190,55+,$100K-$149K,90008,0
15191,25-34,$150K+,90008,0
15192,55+,$50K-$99K,90401,1
15193,18-24,$50K-$99K,90045,0
15194,35-44,$50K-$99K,90401,0
15195,25-34,<$50K,90003,0
15196,35-44,$150K+,90802,0
15197,35-44,$100K-$149K,90003,0
15198,25-34,<$50K,90802,0
15199,55+,<$50K,90210,0
15200,55+,$50K-$99K,90045,0
15201,55+,<$50K,90301,1
15202,55+,$50K-$99K,90301,0
15203,45-54,$100K-$149K,90015,0
15204,55+,$150K+,90301,0
15205,45-54,$150K+,90008,1
15206,25-34,$50K-$99K,90008,1
15207,45-54,$50K-$99K,90301,0
15208,55+,$150K+,90001,0
15209,35-44,$100K-$149K,90401,0
15210,25-34,$50K-$99K,90003,0
15211,18-24,$100K-$149K,90001,0
15212,45-54,$50K-$99K,90210,0
15213,55+,<$50K,90015,0
15214,25-34,$150K+,90301,0
15215,18-24,$50K-$99K,90008,0
15216,25-34,$100K-$149K,90003,0
15217,35-44,$50K-$99K,90015,0
15218,25-34,<$50K,90015,0
15219,35-44,$50K-$99K,90015,0
15220,55+,<$50K,90008,0
15221,35-44,<$50K,90301,0
15222,25-34,<$50K,90045,0
15223,55+,$50K-$99K,90015,0
15224,35-44,$150K+,90045,0
15225,18-24,$100K-$149K,90301,0
15226,25-34,<$50K,90015,0
15227,35-44,$100K-$149K,90045,0
15228,45-54,$50K-$99K,90210,0
15229,55+,$100K-$149K,90210,1
15230,25-34,<$50K,90301,0
15231,18-24,$50K-$99K,90008,0
15232,18-24,$150K+,90401,0
15233,35-44,$50K-$99K,90045,0
15234,45-54,<$50K,90001,0
15235,25-34,$50K-$99K,90015,0
15236,25-34,<$50K,90015,0
15237,55+,$100K-$149K,90401,0
15238,55+,$150K+,90802,1
15239,25-34,$100K-$149K,90008,0
15240,45-54,$100K-$149K,90001,0
15241,35-44,$100K-$149K,90401,0
15242,18-24,<$50K,90802,0
15243,25-34,<$50K,90015,0
15244,18-24,$50K-$99K,90045,0
15245,25-34,<$50K,90015,0
15246,35-44,$100K-$149K,90015,0
15247,25-34,<$50K,90008,0
15248,25-34,$50K-$99K,90015,0
15249,35-44,$50K-$99K,90802,1
15250,18-24,$50K-$99K,90301,0
15251,35-44,$100K-$149K,90210,0
15252,25-34,$150K+,90802,0
15253,25-34,$50K-$99K,90003,0
15254,55+,$100K-$149K,90015,0
15255,25-34,<$50K,90802,0
15256,35-44,<$50K,90401,0
15257,25-34,<$50K,90001,0
15258,45-54,$50K-$99K,90802,0
15259,45-54,$50K-$99K,90003,0
15260,25-34,<$50K,90001,0
15261,35-44,$50K-$99K,90003,0
15262,18-24,<$50K,90210,0
15263,55+,$100K-$149K,90003,0
15264,25-34,$100K-$149K,90001,0
15265,45-54,$100K-$149K,90045,0
15266,25-34,$50K-$99K,90003,0
15267,35-44,$100K-$149K,90015,0
15268,55+,$50K-$99K,90401,0
15269,45-54,<$50K,90210,0
15270,18-24,$100K-$149K,90401,0
15271,35-44,$100K-$149K,90045,0
15272,25-34,$150K+,90003,0
15273,25-34,$150K+,90001,0
15274,25-34,$100K-$149K,90401,0
15275,25-34,$150K+,90001,0
15276,35-44,$100K-$149K,90802,0
15277,25-34,<$50K,90015,1
15278,35-44,<$50K,90210,0
15279,25-34,$100K-$149K,90210,0
15280,25-34,<$50K,90008,0
15281,35-44,<$50K,90001,0
15282,18-24,$50K-$99K,90210,0
15283,25-34,$50K-$99K,90045,0
15284,25-34,$50K-$99K,90015,0
15285,25-34,$100K-$149K,90802,0
15286,35-44,$100K-$149K,90015,0
15287,25-34,$50K-$99K,90001,0
15288,25-34,$50K-$99K,90210,0
15289,45-54,<$50K,90301,0
15290,55+,$150K+,90001,0
15291,18-24,$50K-$99K,90802,0
15292,35-44,$50K-$99K,90003,0
15293,25-34,$50K-$99K,90301,0
15294,25-34,$50K-$99K,90401,0
15295,25-34,$50K-$99K,90401,0
15296,35-44,$50K-$99K,90001,0
15297,25-34,<$50K,90001,0
15298,55+,<$50K,90015,0
15299,25-34,$150K+,90003,0
15300,25-34,$50K-$99K,90015,0
15301,45-54,<$50K,90210,0
15302,18-24,$50K-$99K,90008,0
15303,25-34,<$50K,90008,0
15304,25-34,$50K-$99K,90001,0
15305,25-34,$100K-$149K,90045,0
15306,25-34,$150K+,90301,0
15307,18-24,$100K-$149K,90210,0
15308,18-24,$150K+,90015,1
15309,18-24,$150K+,90210,0
15310,55+,$50K-$99K,90008,0
15311,18-24,$150K+,90008,0
15312,18-24,$50K-$99K,90301,0
15313,55+,<$50K,90802,0
15314,35-44,$100K-$149K,90001,1
15315,25-34,<$50K,90015,0
15316,18-24,$50K-$99K,90045,0
15317,35-44,$50K-$99K,90003,0
15318,18-24,$100K-$149K,90008,0
15319,35-44,<$50K,90045,0
15320,55+,$50K-$99K,90401,1
15321,35-44,$50K-$99K,90008,0
15322,25-34,$50K-$99K,90008,0
15323,35-44,$50K-$99K,90210,0
15324,35-44,$50K-$99K,90401,0
15325,35-44,$150K+,90001,0
15326,25-34,<$50K,90301,0
15327,35-44,$150K+,90301,0
15328,35-44,$50K-$99K,90008,0
15329,55+,$50K-$99K,90008,0
15330,45-54,$100K-$149K,90802,0
15331,25-34,$150K+,90001,0
15332,35-44,<$50K,90001,0
15333,25-34,$100K-$149K,90003,0
15334,45-54,<$50K,90210,0
15335,18-24,$50K-$99K,90401,0
15336,25-34,$100K-$149K,90001,0
15337,45-54,<$50K,90001,0
15338,25-34,$100K-$149K,90003,0
15339,45-54,$50K-$99K,90301,0
15340,35-44,$100K-$149K,90015,0
15341,25-34,$100K-$149K,90001,0
15342,25-34,$100K-$149K,90401,0
15343,55+,<$50K,90015,0
15344,25-34,<$50K,90301,0
15345,35-44,$150K+,90401,0
15346,35-44,$150K+,90001,0
15347,55+,$50K-$99K,90003,0
15348,35-44,$50K-$99K,90003,0
15349,35-44,$100K-$149K,90045,0
15350,55+,$50K-$99K,90045,0
15351,45-54,$50K-$99K,90210,0
15352,35-44,$100K-$149K,90003,0
15353,18-24,<$50K,90401,0
15354,25-34,$150K+,90001,0
15355,35-44,$50K-$99K,90802,0
15356,35-44,$50K-$99K,90045,0
15357,25-34,$100K-$149K,90401,0
15358,18-24,$50K-$99K,90401,0
15359,35-44,$50K-$99K,90003,0
15360,25-34,$100K-$149K,90802,0
15361,25-34,<$50K,90210,0
15362,25-34,$50K-$99K,90008,0
15363,45-54,$50K-$99K,90001,0
15364,25-34,$50K-$99K,90802,0
15365,25-34,<$50K,90008,0
15366,18-24,$100K-$149K,90001,0
15367,25-34,<$50K,90045,0
15368,45-54,$100K-$149K,90401,0
15369,35-44,$100K-$149K,90301,0
15370,25-34,$100K-$149K,90045,0
15371,25-34,$100K-$149K,90003,0
15372,45-54,$50K-$99K,90003,0
15373,18-24,$150K+,90008,0
15374,35-44,<$50K,90210,0
15375,25-34,$50K-$99K,90015,0
15376,18-24,$50K-$99K,90802,0
15377,18-24,$100K-$149K,90008,0
15378,35-44,$100K-$149K,90210,0
15379,18-24,$100K-$149K,90015,0
15380,18-24,$50K-$99K,90001,0
15381,25-34,$50K-$99K,90001,0
15382,18-24,$100K-$149K,90401,1
15383,25-34,$150K+,90008,0
15384,18-24,$50K-$99K,90003,0
15385,25-34,$150K+,90001,0
15386,45-54,$50K-$99K,90401,1
15387,35-44,$100K-$149K,90802,0
15388,25-34,$50K-$99K,90001,0
15389,18-24,$100K-$149K,90401,0
15390,35-44,$150K+,90001,0
15391,18-24,<$50K,90003,0
15392,18-24,$50K-$99K,90001,0
15393,35-44,$150K+,90003,1
15394,55+,<$50K,90003,0
15395,25-34,$50K-$99K,90045,0
15396,18-24,<$50K,90008,0
15397,45-54,$100K-$149K,90001,0
15398,18-24,<$50K,90003,0
15399,45-54,$50K-$99K,90015,0
15400,25-34,$50K-$99K,90301,0
15401,25-34,$50K-$99K,90001,0
15402,35-44,$100K-$149K,90045,0
15403,55+,<$50K,90003,0
15404,45-54,$150K+,90401,1
15405,25-34,$50K-$99K,90003,0
15406,35-44,$50K-$99K,90015,0
15407,35-44,$100K-$149K,90210,1
15408,35-44,<$50K,90802,0
15409,45-54,$100K-$149K,90015,0
15410,18-24,$150K+,90015,0
15411,25-34,$50K-$99K,90301,0
15412,55+,$50K-$99K,90001,0
15413,55+,$100K-$149K,90045,1
15414,18-24,$100K-$149K,90045,0
15415,25-34,$100K-$149K,90001,0
15416,55+,$150K+,90210,0
15417,25-34,$50K-$99K,90802,0
15418,35-44,<$50K,90301,0
15419,18-24,<$50K,90003,0
15420,45-54,$50K-$99K,90015,0
15421,25-34,$100K-$149K,90401,0
15422,25-34,<$50K,90001,0
15423,25-34,<$50K,90210,0
15424,55+,$150K+,90008,0
15425,35-44,$50K-$99K,90008,0
15426,45-54,$50K-$99K,90001,0
15427,25-34,<$50K,90401,0
15428,55+,$50K-$99K,90045,0
15429,45-54,$50K-$99K,90001,0
15430,45-54,$150K+,90045,0
15431,55+,$150K+,90045,0
15432,25-34,<$50K,90802,0
15433,35-44,$50K-$99K,90008,0
15434,55+,$100K-$149K,90802,0
15435,45-54,$50K-$99K,90401,0
15436,35-44,$50K-$99K,90003,0
15437,18-24,$150K+,90802,0
15438,35-44,$100K-$149K,90045,0
15439,35-44,$50K-$99K,90401,0
15440,25-34,$50K-$99K,90401,0
15441,45-54,$100K-$149K,90015,0
15442,25-34,$50K-$99K,90001,0
15443,25-34,$50K-$99K,90802,0
15444,35-44,$50K-$99K,90210,0
15445,25-34,<$50K,90003,0
15446,18-24,$150K+,90015,0
15447,25-34,<$50K,90045,0
15448,18-24,$100K-$149K,90210,0
15449,25-34,$150K+,90045,0
15450,18-24,$50K-$99K,90802,1
15451,25-34,$50K-$99K,90003,0
15452,25-34,$150K+,90008,0
15453,35-44,$100K-$149K,90008,0
15454,55+,$100K-$149K,90008,0
15455,35-44,$100K-$149K,90210,0
15456,35-44,$50K-$99K,90401,0
15457,25-34,$100K-$149K,90045,0
15458,45-54,$100K-$149K,90210,0
15459,35-44,<$50K,90001,0
15460,25-34,<$50K,90008,0
15461,25-34,$50K-$99K,90015,0
15462,25-34,$50K-$99K,90301,0
15463,35-44,$150K+,90045,1
15464,25-34,$100K-$149K,90001,0
15465,45-54,$50K-$99K,90008,0
15466,25-34,$100K-$149K,90003,0
15467,18-24,$50K-$99K,90210,0
15468,35-44,$150K+,90045,0
15469,45-54,$100K-$149K,90008,0
15470,25-34,$100K-$149K,90003,0
15471,35-44,$50K-$99K,90001,0
15472,25-34,<$50K,90003,0
15473,35-44,$50K-$99K,90045,0
15474,45-54,$50K-$99K,90045,0
15475,45-54,$100K-$149K,90802,0
15476,18-24,<$50K,90210,0
15477,25-34,$50K-$99K,90008,0
15478,35-44,$100K-$149K,90008,0
15479,18-24,$50K-$99K,90008,0
15480,35-44,<$50K,90401,0
15481,35-44,$150K+,90802,0
15482,25-34,<$50K,90008,0
15483,45-54,$50K-$99K,90001,0
15484,25-34,$100K-$149K,90401,0
15485,55+,$100K-$149K,90003,0
15486,45-54,$100K-$149K,90301,0
15487,35-44,$100K-$149K,90301,0
15488,18-24,$150K+,90802,0
15489,55+,$50K-$99K,90401,0
15490,45-54,$50K-$99K,90802,0
15491,25-34,$100K-$149K,90001,0
15492,25-34,$100K-$149K,90008,0
15493,25-34,$50K-$99K,90015,0
15494,55+,$50K-$99K,90008,0
15495,45-54,$100K-$149K,90401,0
15496,55+,$50K-$99K,90301,0
15497,45-54,$150K+,90045,0
15498,25-34,<$50K,90045,0
15499,25-34,$150K+,90015,0
15500,25-34,$100K-$149K,90045,0
15501,18-24,$100K-$149K,90045,0
15502,35-44,$50K-$99K,90015,0
15503,55+,<$50K,90045,1
15504,55+,$150K+,90301,1
15505,25-34,<$50K,90802,1
15506,35-44,$50K-$99K,90301,0
15507,35-44,<$50K,90001,0
15508,25-34,<$50K,90802,0
15509,35-44,$50K-$99K,90008,0
15510,25-34,<$50K,90003,0
15511,55+,$50K-$99K,90802,0
15512,35-44,$100K-$149K,90003,0
15513,45-54,$150K+,90802,0
15514,25-34,$50K-$99K,90045,1
15515,18-24,$50K-$99K,90210,0
15516,25-34,<$50K,90301,0
15517,45-54,$100K-$149K,90301,0
15518,55+,$50K-$99K,90015,0
15519,25-34,$50K-$99K,90015,0
15520,45-54,$50K-$99K,90045,0
15521,25-34,<$50K,90802,0
15522,25-34,<$50K,90001,0
15523,35-44,$150K+,90401,0
15524,45-54,$50K-$99K,90401,0
15525,25-34,$150K+,90301,0
15526,25-34,$150K+,90210,0
15527,25-34,$50K-$99K,90008,0
15528,25-34,$150K+,90401,0
15529,55+,<$50K,90301,0
15530,35-44,<$50K,90401,0
15531,18-24,<$50K,90003,0
15532,25-34,<$50K,90401,0
15533,55+,$50K-$99K,90301,0
15534,35-44,$50K-$99K,90210,0
15535,35-44,<$50K,90802,0
15536,18-24,$50K-$99K,90401,0
15537,45-54,$50K-$99K,90045,0
15538,25-34,<$50K,90045,0
15539,35-44,$100K-$149K,90802,1
15540,55+,$100K-$149K,90401,0
15541,18-24,$100K-$149K,90015,0
15542,25-34,$150K+,90802,0
15543,18-24,$50K-$99K,90210,0
15544,25-34,$100K-$149K,90045,0
15545,25-34,<$50K,90301,0
15546,55+,$50K-$99K,90802,0
15547,25-34,$50K-$99K,90001,0
15548,35-44,$50K-$99K,90802,0
15549,45-54,$100K-$149K,90045,1
15550,55+,$100K-$149K,90802,0
15551,35-44,$100K-$149K,90045,0
15552,25-34,<$50K,90301,0
15553,18-24,$50K-$99K,90301,0
15554,18-24,$50K-$99K,90802,0
15555,35-44,$50K-$99K,90045,0
15556,18-24,<$50K,90301,0
15557,25-34,$150K+,90045,0
15558,18-24,$150K+,90015,0
15559,35-44,$100K-$149K,90001,0
15560,25-34,<$50K,90045,0
15561,18-24,$50K-$99K,90015,0
15562,25-34,$50K-$99K,90001,0
15563,35-44,$50K-$99K,90001,0
15564,35-44,<$50K,90045,0
15565,25-34,$50K-$99K,90802,0
15566,45-54,$100K-$149K,90001,0
15567,18-24,$150K+,90401,0
15568,18-24,$50K-$99K,90802,0
15569,18-24,$150K+,90015,0
15570,35-44,$150K+,90401,0
15571,35-44,$50K-$99K,90001,0
15572,18-24,$100K-$149K,90015,0
15573,35-44,<$50K,90003,0
15574,25-34,$50K-$99K,90015,0
15575,55+,<$50K,90003,1
15576,35-44,<$50K,90008,0
15577,35-44,$150K+,90001,0
15578,35-44,$150K+,90008,0
15579,55+,$50K-$99K,90301,0
15580,55+,$50K-$99K,90401,0
15581,35-44,$50K-$99K,90210,1
15582,25-34,$50K-$99K,90001,0
15583,25-34,<$50K,90301,0
15584,25-34,$100K-$149K,90008,0
15585,35-44,$50K-$99K,90802,0
15586,25-34,<$50K,90003,0
15587,55+,$100K-$149K,90802,0
15588,25-34,$100K-$149K,90003,0
15589,45-54,$150K+,90003,0
15590,25-34,$100K-$149K,90015,0
15591,35-44,<$50K,90003,0
15592,25-34,$50K-$99K,90301,0
15593,35-44,$150K+,90008,0
15594,25-34,$50K-$99K,90015,0
15595,25-34,$150K+,90001,0
15596,45-54,<$50K,90015,0
15597,18-24,$100K-$149K,90015,0
15598,25-34,<$50K,90015,0
15599,25-34,$100K-$149K,90802,0
15600,45-54,<$50K,90008,0
15601,25-34,$50K-$99K,90301,1
15602,35-44,$100K-$149K,90015,0
15603,18-24,$50K-$99K,90001,0
15604,25-34,$150K+,90008,0
15605,45-54,$50K-$99K,90802,0
15606,18-24,$150K+,90210,0
15607,35-44,<$50K,90401,1
15608,25-34,$100K-$149K,90802,0
15609,25-34,$150K+,90401,0
15610,35-44,$50K-$99K,90045,0
15611,35-44,$150K+,90210,0
15612,35-44,$100K-$149K,90003,0
15613,35-44,$50K-$99K,90802,0
15614,25-34,$50K-$99K,90210,0
15615,25-34,$150K+,90401,0
15616,18-24,$150K+,90301,0
15617,45-54,$50K-$99K,90003,0
15618,45-54,$50K-$99K,90003,0
15619,25-34,<$50K,90045,0
15620,25-34,$50K-$99K,90008,0
15621,18-24,$50K-$99K,90001,0
15622,55+,$50K-$99K,90008,0
15623,45-54,$100K-$149K,90301,0
15624,25-34,$50K-$99K,90802,0
15625,25-34,$100K-$149K,90015,0
15626,25-34,<$50K,90401,0
15627,35-44,$100K-$149K,90210,1
15628,35-44,$50K-$99K,90015,1
15629,25-34,$50K-$99K,90008,0
15630,45-54,$100K-$149K,90045,0
15631,35-44,<$50K,90008,0
15632,18-24,$50K-$99K,90401,0
15633,35-44,$100K-$149K,90210,0
15634,25-34,$50K-$99K,90210,0
15635,55+,$150K+,90301,0
15636,25-34,$100K-$149K,90301,0
15637,25-34,$50K-$99K,90401,0
15638,35-44,$50K-$99K,90045,0
15639,35-44,$100K-$149K,90045,0
15640,25-34,$50K-$99K,90210,0
15641,55+,$100K-$149K,90015,0
15642,25-34,$50K-$99K,90003,0
15643,25-34,$100K-$149K,90003,0
15644,45-54,$150K+,90003,0
15645,18-24,$50K-$99K,90003,0
15646,25-34,$150K+,90045,0
15647,35-44,$50K-$99K,90003,0
15648,18-24,<$50K,90301,0
15649,55+,$50K-$99K,90015,0
15650,25-34,<$50K,90045,0
15651,35-44,$50K-$99K,90003,0
15652,18-24,<$50K,90001,0
15653,25-34,<$50K,90802,0
15654,35-44,<$50K,90210,0
15655,35-44,<$50K,90045,0
15656,45-54,$50K-$99K,90045,1
15657,25-34,$150K+,90003,0
15658,35-44,$150K+,90401,0
15659,25-34,$100K-$149K,90015,0
15660,35-44,<$50K,90015,0
15661,35-44,<$50K,90401,0
15662,18-24,<$50K,90015,0
15663,35-44,$50K-$99K,90001,0
15664,18-24,$150K+,90015,0
15665,35-44,$150K+,90001,0
15666,35-44,$50K-$99K,90210,0
15667,18-24,$50K-$99K,90003,0
15668,55+,$100K-$149K,90802,0
15669,25-34,$100K-$149K,90015,0
15670,55+,<$50K,90401,0
15671,18-24,<$50K,90003,0
15672,55+,$50K-$99K,90045,0
15673,18-24,<$50K,90401,0
15674,25-34,$100K-$149K,90001,1
15675,55+,$50K-$99K,90210,0
15676,25-34,<$50K,90003,0
15677,18-24,<$50K,90045,0
15678,45-54,<$50K,90001,0
15679,35-44,$100K-$149K,90015,0
15680,35-44,<$50K,90008,0
15681,18-24,<$50K,90045,0
15682,35-44,$100K-$149K,90401,0
15683,18-24,<$50K,90802,1
15684,55+,<$50K,90045,0
15685,35-44,<$50K,90802,0
15686,35-44,<$50K,90015,0
15687,25-34,$50K-$99K,90045,0
15688,45-54,<$50K,90802,0
15689,35-44,$100K-$149K,90802,0
15690,45-54,$50K-$99K,90003,0
15691,25-34,$100K-$149K,90045,0
15692,45-54,$150K+,90401,0
15693,35-44,<$50K,90001,0
15694,18-24,$100K-$149K,90015,0
15695,25-34,$100K-$149K,90401,0
15696,25-34,$150K+,90003,0
15697,25-34,$100K-$149K,90001,0
15698,25-34,<$50K,90210,0
15699,25-34,<$50K,90210,0
15700,35-44,$50K-$99K,90001,0
15701,35-44,$150K+,90008,0
15702,18-24,$50K-$99K,90401,1
15703,45-54,$50K-$99K,90802,0
15704,55+,$100K-$149K,90401,0
15705,25-34,$50K-$99K,90001,0
15706,18-24,<$50K,90015,0
15707,35-44,$150K+,90802,0
15708,35-44,$100K-$149K,90001,0
15709,35-44,$50K-$99K,90015,0
15710,35-44,$50K-$99K,90301,0
15711,18-24,$50K-$99K,90301,0
15712,45-54,<$50K,90301,0
15713,25-34,<$50K,90015,0
15714,25-34,$50K-$99K,90401,0
15715,18-24,$50K-$99K,90008,0
15716,25-34,<$50K,90802,0
15717,35-44,<$50K,90210,0
15718,35-44,$100K-$149K,90301,1
15719,55+,$150K+,90802,0
15720,18-24,<$50K,90015,0
15721,55+,<$50K,90045,0
15722,35-44,$100K-$149K,90001,1
15723,25-34,$100K-$149K,90401,0
15724,45-54,$50K-$99K,90003,0
15725,35-44,$100K-$149K,90045,0
15726,25-34,<$50K,90045,0
15727,45-54,$100K-$149K,90015,0
15728,35-44,$100K-$149K,90015,0
15729,35-44,$100K-$149K,90003,0
15730,45-54,$150K+,90008,1
15731,25-34,<$50K,90003,0
15732,35-44,<$50K,90001,0
15733,45-54,$50K-$99K,90015,0
15734,25-34,<$50K,90802,0
15735,18-24,$100K-$149K,90210,0
15736,45-54,$100K-$149K,90401,1
15737,18-24,$100K-$149K,90003,0
15738,35-44,$50K-$99K,90003,0
15739,55+,$100K-$149K,90003,0
15740,25-34,<$50K,90401,0
15741,18-24,<$50K,90001,0
15742,25-34,$50K-$99K,90045,0
15743,35-44,<$50K,90015,0
15744,55+,$150K+,90001,0
15745,35-44,$50K-$99K,90301,0
15746,18-24,$50K-$99K,90001,0
15747,35-44,$100K-$149K,90210,0
15748,35-44,$50K-$99K,90001,0
15749,25-34,$50K-$99K,90802,0
15750,35-44,$50K-$99K,90008,0
15751,25-34,$50K-$99K,90003,0
15752,45-54,$50K-$99K,90301,0
15753,25-34,$150K+,90001,0
15754,25-34,$150K+,90301,0
15755,45-54,$50K-$99K,90802,1
15756,35-44,$50K-$99K,90015,0
15757,25-34,$100K-$149K,90003,0
15758,55+,$100K-$149K,90015,0
15759,35-44,$150K+,90802,0
15760,25-34,$100K-$149K,90401,0
15761,35-44,$150K+,90045,0
15762,45-54,$150K+,90401,0
15763,35-44,$150K+,90301,0
15764,25-34,$50K-$99K,90015,0
15765,35-44,$50K-$99K,90008,0
15766,35-44,$100K-$149K,90001,0
15767,45-54,<$50K,90008,0
15768,18-24,$50K-$99K,90401,0
15769,35-44,$150K+,90802,0
15770,18-24,$50K-$99K,90802,0
15771,35-44,$50K-$99K,90045,0
15772,55+,$50K-$99K,90015,0
15773,18-24,$50K-$99K,90210,0
15774,25-34,$100K-$149K,90301,0
15775,35-44,$150K+,90210,0
15776,35-44,$100K-$149K,90045,0
15777,25-34,<$50K,90003,0
15778,35-44,$50K-$99K,90008,0
15779,45-54,<$50K,90802,0
15780,35-44,<$50K,90301,0
15781,35-44,$100K-$149K,90003,0
15782,25-34,$50K-$99K,90001,0
15783,55+,$50K-$99K,90001,0
15784,25-34,$50K-$99K,90001,0
15785,25-34,<$50K,90210,0
15786,25-34,$100K-$149K,90045,0
15787,35-44,<$50K,90301,0
15788,45-54,$50K-$99K,90045,0
15789,18-24,<$50K,90802,0
15790,45-54,$50K-$99K,90001,0
15791,45-54,$50K-$99K,90802,0
15792,35-44,$100K-$149K,90015,0
15793,45-54,$100K-$149K,90301,0
15794,25-34,<$50K,90003,0
15795,18-24,<$50K,90008,0
15796,45-54,$150K+,90015,1
15797,25-34,$100K-$149K,90045,0
15798,25-34,$50K-$99K,90003,0
15799,35-44,<$50K,90301,0
15800,45-54,$50K-$99K,90210,0
15801,35-44,$100K-$149K,90802,0
15802,25-34,$150K+,90301,0
15803,25-34,$100K-$149K,90003,0
15804,45-54,<$50K,90008,0
15805,18-24,$100K-$149K,90008,0
15806,25-34,$150K+,90401,0
15807,25-34,$50K-$99K,90401,0
15808,35-44,$150K+,90008,0
15809,25-34,$100K-$149K,90401,0
15810,25-34,<$50K,90045,0
15811,18-24,<$50K,90015,0
15812,18-24,<$50K,90015,1
15813,25-34,$100K-$149K,90015,0
15814,35-44,$50K-$99K,90001,0
15815,35-44,$50K-$99K,90301,0
15816,25-34,$50K-$99K,90015,0
15817,25-34,$150K+,90003,0
15818,25-34,<$50K,90001,0
15819,25-34,$50K-$99K,90008,0
15820,18-24,<$50K,90001,0
15821,18-24,$50K-$99K,90045,0
15822,25-34,$150K+,90210,0
15823,55+,<$50K,90210,0
15824,25-34,<$50K,90210,0
15825,55+,$50K-$99K,90301,0
15826,25-34,$50K-$99K,90001,0
15827,25-34,<$50K,90015,0
15828,45-54,<$50K,90802,0
15829,18-24,<$50K,90003,0
15830,25-34,$150K+,90401,0
15831,55+,$100K-$149K,90301,0
15832,35-44,$150K+,90301,0
15833,18-24,<$50K,90008,0
15834,18-24,$50K-$99K,90003,0
15835,55+,$100K-$149K,90003,0
15836,45-54,<$50K,90008,0
15837,25-34,$100K-$149K,90008,0
15838,18-24,$50K-$99K,90003,0
15839,45-54,$50K-$99K,90301,0
15840,25-34,$100K-$149K,90003,0
15841,25-34,$50K-$99K,90210,0
15842,35-44,$100K-$149K,90045,0
15843,25-34,$150K+,90301,0
15844,35-44,$50K-$99K,90301,0
15845,45-54,$50K-$99K,90401,0
15846,45-54,$100K-$149K,90015,0
15847,25-34,<$50K,90045,0
15848,25-34,<$50K,90015,0
15849,25-34,$50K-$99K,90301,0
15850,25-34,$100K-$149K,90008,0
15851,25-34,$100K-$149K,90003,0
15852,25-34,$150K+,90015,0
15853,18-24,$150K+,90045,0
15854,18-24,$150K+,90001,0
15855,25-34,$50K-$99K,90008,0
15856,35-44,$50K-$99K,90401,0
15857,35-44,$50K-$99K,90045,0
15858,25-34,$100K-$149K,90001,0
15859,35-44,$50K-$99K,90015,0
15860,35-44,$100K-$149K,90401,0
15861,25-34,$150K+,90401,0
15862,18-24,<$50K,90003,1
15863,35-44,<$50K,90802,0
15864,25-34,$50K-$99K,90001,0
15865,18-24,$150K+,90401,0
15866,55+,<$50K,90401,0
15867,25-34,$150K+,90210,0
15868,35-44,$150K+,90001,0
15869,25-34,$50K-$99K,90802,0
15870,18-24,$150K+,90008,0
15871,18-24,<$50K,90001,0
15872,35-44,$50K-$99K,90301,0
15873,25-34,$50K-$99K,90045,0
15874,25-34,$150K+,90003,1
15875,55+,$50K-$99K,90001,0
15876,25-34,$50K-$99K,90210,0
15877,18-24,$100K-$149K,90001,0
15878,25-34,$50K-$99K,90210,0
15879,35-44,$50K-$99K,90001,0
15880,25-34,$150K+,90301,1
15881,18-24,<$50K,90301,0
15882,25-34,$50K-$99K,90015,0
15883,18-24,<$50K,90301,0
15884,35-44,$100K-$149K,90401,1
15885,35-44,<$50K,90401,0
15886,18-24,<$50K,90008,0
15887,25-34,$150K+,90401,0
15888,25-34,$50K-$99K,90008,1
15889,35-44,$100K-$149K,90045,0
15890,25-34,$150K+,90001,0
15891,25-34,$50K-$99K,90301,0
15892,55+,$50K-$99K,90401,1
15893,18-24,<$50K,90015,0
15894,55+,$100K-$149K,90301,1
15895,18-24,$50K-$99K,90301,0
15896,25-34,$100K-$149K,90210,0
15897,25-34,$50K-$99K,90045,0
15898,18-24,$50K-$99K,90015,0
15899,18-24,<$50K,90045,0
15900,25-34,$50K-$99K,90301,0
15901,55+,<$50K,90401,0
15902,25-34,$50K-$99K,90015,0
15903,35-44,$100K-$149K,90045,0
15904,35-44,<$50K,90210,0
15905,45-54,$150K+,90802,0
15906,35-44,$50K-$99K,90210,0
15907,25-34,<$50K,90301,0
15908,18-24,$150K+,90401,0
15909,25-34,$50K-$99K,90008,0
15910,25-34,$50K-$99K,90045,0
15911,18-24,<$50K,90015,0
15912,18-24,$50K-$99K,90001,0
15913,55+,$100K-$149K,90015,0
15914,55+,<$50K,90003,0
15915,18-24,$50K-$99K,90015,0
15916,18-24,$100K-$149K,90003,0
15917,18-24,<$50K,90015,0
15918,25-34,$100K-$149K,90015,0
15919,25-34,<$50K,90008,1
15920,55+,<$50K,90045,0
15921,18-24,$150K+,90802,0
15922,25-34,<$50K,90001,0
15923,18-24,$100K-$149K,90301,0
15924,55+,$100K-$149K,90001,0
15925,55+,$50K-$99K,90001,0
15926,35-44,$50K-$99K,90003,0
15927,25-34,<$50K,90210,0
